Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765903431,50,,Aggregated,22.100000,0.000000,6,7,7,7,8,130,240,280,490,560,560,2398,2,6,18.96863571852279,1.7563789997439017,557.5686909996875,48.51376146788991
1765903432,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,120,240,280,490,560,560,2422,2,6,18.828504019000096,1.7563789997439017,557.5686909996875,48.4690338563171
1765903433,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,120,240,280,490,560,560,2454,4,6,18.648503482891382,1.7563789997439017,557.5686909996875,48.49388753056235
1765903434,50,,Aggregated,23.500000,0.000000,6,7,7,7,8,100,240,280,490,560,560,2470,4,6,18.56041577207124,1.7563789997439017,557.5686909996875,48.51174089068826
1765903435,50,,Aggregated,22.600000,0.000000,6,7,7,7,8,100,240,280,490,560,560,2498,4,6,18.405076811054727,1.7563789997439017,557.5686909996875,48.48038430744596
1765903436,50,,Aggregated,23.500000,0.200000,6,7,7,7,8,100,240,270,490,560,560,2519,4,6,18.301409694328857,1.7563789997439017,557.5686909996875,48.48749503771338
1765903437,50,,Aggregated,23.600000,0.200000,6,7,7,7,8,98,240,270,490,560,560,2538,4,6,18.198025858555805,1.7563789997439017,557.5686909996875,48.406619385342786
1765903438,50,,Aggregated,24.500000,0.200000,6,7,7,7,8,96,240,270,490,560,560,2557,4,6,18.10265000235185,1.7563789997439017,557.5686909996875,48.39734063355495
1765903439,50,,Aggregated,23.600000,0.200000,6,7,7,7,8,76,240,270,490,560,560,2581,4,6,17.98337386866146,1.7563789997439017,557.5686909996875,48.308407593955835
1765903440,50,,Aggregated,23.000000,0.200000,6,7,7,7,8,72,240,270,490,560,560,2605,4,6,17.866659652597985,1.7563789997439017,557.5686909996875,48.29635316698656
1765903441,50,,Aggregated,23.200000,0.200000,6,7,7,7,8,70,240,270,490,560,560,2628,4,6,17.752380105409806,1.7563789997439017,557.5686909996875,48.23896499238965
1765903442,50,,Aggregated,23.000000,0.200000,6,7,7,7,8,67,240,270,490,560,560,2649,4,6,17.65786736920253,1.7563789997439017,557.5686909996875,48.308040770101925
1765903443,50,,Aggregated,22.900000,0.200000,6,7,7,7,8,62,240,270,490,560,560,2675,4,6,17.53915836860402,1.7563789997439017,557.5686909996875,48.32897196261682
1765903444,50,,Aggregated,22.700000,0.200000,6,7,7,7,8,52,240,270,490,560,560,2694,4,6,17.452759323687815,1.7563789997439017,557.5686909996875,48.30734966592428
1765903445,50,,Aggregated,22.900000,0.200000,6,7,7,7,8,44,240,270,490,560,560,2718,4,6,17.352529436723955,1.7563789997439017,557.5686909996875,48.338484179543784
1765903446,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,40,240,270,490,560,560,2742,4,6,17.24357583771583,1.7563789997439017,557.5686909996875,48.27133479212254
